city,state,lat,lon,population,category
Town_06332,India,27.17713,70.20447,2259451,large
Town_06333,India,18.04816,82.54559,34738,small
Town_06334,India,19.47561,70.90226,48305,small
Town_06335,India,24.09257,80.82665,995125,medium
Town_06336,India,26.47096,83.55716,11501194,large
Town_06337,India,9.62567,82.91903,542748,medium
Town_06338,India,18.13783,81.20027,847994,medium
Town_06339,India,14.43288,85.64674,25107,small
Town_06340,India,16.27755,76.12613,337166,medium
Town_06341,India,32.55378,95.39111,84827,small
Town_06342,India,34.87904,87.1505,50323,small
Town_06343,India,32.5681,92.41421,4075824,large
Town_06344,India,30.8172,88.73035,915380,medium
Town_06345,India,29.62305,73.02279,10976795,large
Town_06346,India,26.80513,70.67925,901230,medium
Town_06347,India,23.84369,73.19087,49031,small
Town_06348,India,17.87176,81.85701,834325,medium
Town_06349,India,24.09009,75.57266,17469978,large
Town_06350,India,30.74306,69.60372,80919,small
Town_06351,India,19.98906,75.17128,7081459,large
Town_06352,India,28.25542,81.82388,11608721,large
Town_06353,India,29.06518,69.40982,945854,medium
Town_06354,India,16.77888,79.09811,3096023,large
Town_06355,India,28.24908,79.66882,73701,small
Town_06356,India,23.80005,80.26476,93901,small
Town_06357,India,17.61829,90.51453,55090,small
Town_06358,India,10.96077,92.00815,53548,small
Town_06359,India,35.45827,68.91654,33703,small
Town_06360,India,17.28997,71.68732,36756,small
Town_06361,India,25.47679,81.66079,372451,medium
Town_06362,India,25.58764,77.88064,77668,small
Town_06363,India,14.21371,86.94346,21114,small
Town_06364,India,14.82591,78.508,39856,small
Town_06365,India,15.17437,94.79162,785961,medium
Town_06366,India,24.06721,70.98658,975968,medium
Town_06367,India,8.35967,80.44184,37961,small
Town_06368,India,17.3075,78.54139,11134521,large
Town_06369,India,34.22425,83.537,747617,medium
Town_06370,India,14.78517,85.16898,20074,small
Town_06371,India,24.5936,83.50366,27292,small
Town_06372,India,24.49595,84.74529,3641819,large
Town_06373,India,11.88332,87.34639,79608,small
Town_06374,India,26.49398,88.52939,38421,small
Town_06375,India,26.09166,86.95429,92180,small
Town_06376,India,21.63922,83.05865,47613,small
Town_06377,India,26.06328,90.51288,76712,small
Town_06378,India,25.71189,69.6828,38090,small
Town_06379,India,9.14161,79.17146,72270,small
Town_06380,India,23.46986,97.19929,36258,small
Town_06381,India,24.65868,84.94097,57944,small
Town_06382,India,12.28074,94.40121,995081,medium
Town_06383,India,14.13489,84.21186,878310,medium
Town_06384,India,17.334,75.48733,70918,small
Town_06385,India,32.97195,82.72614,17433402,large
Town_06386,India,21.96056,95.38605,96145,small
Town_06387,India,30.35967,88.81689,40692,small
Town_06388,India,21.31092,82.32159,514313,medium
Town_06389,India,21.76651,96.20696,63557,small
Town_06390,India,24.13639,80.6899,16444535,large
Town_06391,India,10.14726,93.34234,960525,medium
Town_06392,India,30.6123,77.19586,954442,medium
Town_06393,India,26.36729,88.55825,39283,small
Town_06394,India,23.60483,94.36433,84614,small
Town_06395,India,20.74004,68.62601,58762,small
Town_06396,India,27.68724,82.23001,29643,small
Town_06397,India,8.87795,76.3146,10229069,large
Town_06398,India,22.80367,81.82344,166383,medium
Town_06399,India,19.22095,68.32003,885117,medium
Town_06400,India,30.184,77.19329,114202,medium
Town_06401,India,23.00364,88.45473,862013,medium
Town_06402,India,24.7801,87.75907,234872,medium
Town_06403,India,18.52037,83.45463,91791,small
Town_06404,India,15.48758,85.9305,98825,small
Town_06405,India,19.02595,72.11461,492845,medium
Town_06406,India,33.06365,78.57296,317592,medium
Town_06407,India,12.47047,90.68106,10829429,large
Town_06408,India,34.8591,82.04317,72649,small
Town_06409,India,16.06647,88.63781,36340,small
Town_06410,India,30.97952,93.13089,99867,small
Town_06411,India,9.13811,92.55043,971882,medium
Town_06412,India,23.88411,71.01766,37232,small
Town_06413,India,14.4929,85.34891,4108371,large
Town_06414,India,32.28393,75.35316,996007,medium
Town_06415,India,34.72796,71.86922,79991,small
Town_06416,India,16.71696,71.93025,73592,small
Town_06417,India,14.6671,85.77758,32759,small
Town_06418,India,15.98959,95.95417,20256,small
Town_06419,India,20.37619,87.36506,41933,small
Town_06420,India,10.58756,95.43308,47540,small
Town_06421,India,19.80609,85.01111,59803,small
Town_06422,India,14.48242,85.22085,34385,small
Town_06423,India,20.46544,95.67196,561038,medium
Town_06424,India,18.72816,78.11923,368874,medium
Town_06425,India,32.29155,78.49132,76205,small
Town_06426,India,23.67972,96.20387,41252,small
Town_06427,India,21.64984,71.2323,67367,small
Town_06428,India,23.50763,74.54121,89313,small
Town_06429,India,18.1166,86.55725,129260,medium
Town_06430,India,13.79987,92.6158,178711,medium
Town_06431,India,28.09054,74.08248,32209,small
Town_06432,India,28.56016,81.0808,322648,medium
Town_06433,India,11.34131,84.81711,96831,small
Town_06434,India,27.54696,72.75513,225521,medium
Town_06435,India,9.97424,74.40343,927169,medium
Town_06436,India,24.15932,75.78545,86717,small
Town_06437,India,16.17217,92.32501,12846566,large
Town_06438,India,18.7204,76.45378,61962,small
Town_06439,India,33.3191,88.82865,79764,small
Town_06440,India,24.50507,74.30725,43907,small
Town_06441,India,32.83314,71.85638,54943,small
Town_06442,India,24.04554,75.63644,913378,medium
Town_06443,India,12.77674,88.27142,58062,small
Town_06444,India,24.28437,87.99686,99498,small
Town_06445,India,27.99789,87.06384,531425,medium
Town_06446,India,26.87017,72.39713,30513,small
Town_06447,India,25.73832,92.37162,77610,small
Town_06448,India,25.50117,87.60713,89601,small
Town_06449,India,20.17739,88.44025,63237,small
Town_06450,India,14.50539,94.76632,48741,small
Town_06451,India,21.75152,85.66956,41102,small
Town_06452,India,19.49706,70.78091,182515,medium
Town_06453,India,8.62401,88.18162,95430,small
Town_06454,India,27.85342,80.28293,37562,small
Town_06455,India,21.84313,96.72917,67935,small
Town_06456,India,29.38061,92.11644,26062,small
Town_06457,India,27.53155,74.52298,65102,small
Town_06458,India,28.7334,87.55579,96785,small
Town_06459,India,23.90834,69.62778,94099,small
Town_06460,India,10.67535,91.84649,935433,medium
Town_06461,India,22.70212,88.25551,96456,small
Town_06462,India,8.73529,83.78894,690060,medium
Town_06463,India,21.25291,86.80398,5541549,large
Town_06464,India,29.95769,74.1254,13127623,large
Town_06465,India,27.81398,76.59116,70743,small
Town_06466,India,33.49481,90.96586,28622,small
Town_06467,India,24.16795,83.55638,300294,medium
Town_06468,India,26.89154,78.43528,423243,medium
Town_06469,India,28.02088,82.25892,444766,medium
Town_06470,India,16.80872,71.6643,52368,small
Town_06471,India,20.41108,69.66171,158684,medium
Town_06472,India,27.59691,72.29129,95495,small
Town_06473,India,26.44761,91.70868,85414,small
Town_06474,India,8.33577,75.22727,378573,medium
Town_06475,India,26.00092,86.61049,20929,small
Town_06476,India,26.46006,90.65799,83864,small
Town_06477,India,22.25078,73.02293,86580,small
Town_06478,India,26.80326,68.1609,679898,medium
Town_06479,India,10.60207,68.36082,214131,medium
Town_06480,India,34.19247,84.55632,89235,small
Town_06481,India,22.58579,71.20336,79347,small
Town_06482,India,31.00206,82.44434,32359,small
Town_06483,India,10.64638,70.44383,54354,small
Town_06484,India,13.68733,69.71251,747025,medium
Town_06485,India,31.56254,68.14508,5801392,large
Town_06486,India,19.01351,73.2292,9316103,large
Town_06487,India,23.09858,96.26304,94481,small
Town_06488,India,11.06603,72.7054,77962,small
Town_06489,India,26.03957,69.92144,79904,small
Town_06490,India,34.6416,70.42525,2860257,large
Town_06491,India,20.98533,94.97936,65834,small
Town_06492,India,16.76974,95.03574,955166,medium
Town_06493,India,23.86736,80.83265,857602,medium
Town_06494,India,21.88237,89.20242,42020,small
Town_06495,India,9.33579,85.35667,91569,small
Town_06496,India,16.20251,69.87285,89967,small
Town_06497,India,32.59776,88.02125,367270,medium
Town_06498,India,27.04423,92.56718,55586,small
Town_06499,India,21.70404,69.68563,64922,small
Town_06500,India,20.25906,93.76168,412066,medium
Town_06501,India,26.523,81.37459,482837,medium
Town_06502,India,34.3021,90.2066,1106815,large
Town_06503,India,15.98635,77.89185,236611,medium
Town_06504,India,21.30226,95.01031,93808,small
Town_06505,India,15.98904,96.25653,283051,medium
Town_06506,India,17.58655,75.28001,69243,small
Town_06507,India,25.46482,78.07858,90284,small
Town_06508,India,9.44098,93.29751,20535,small
Town_06509,India,15.8464,79.28068,48502,small
Town_06510,India,23.91927,81.16206,96252,small
Town_06511,India,9.77905,82.74391,50245,small
Town_06512,India,21.37044,76.75515,22400,small
Town_06513,India,34.27053,73.22203,21735,small
Town_06514,India,16.1789,95.67113,743977,medium
Town_06515,India,12.15572,83.01086,36514,small
Town_06516,India,11.13422,72.2653,789686,medium
Town_06517,India,22.6904,81.6791,6130385,large
Town_06518,India,19.91544,89.38954,16919997,large
Town_06519,India,21.27055,86.88517,728823,medium
Town_06520,India,35.01478,69.62398,16416119,large
Town_06521,India,18.99616,95.13979,49870,small
Town_06522,India,17.3398,76.04424,56763,small
Town_06523,India,33.53143,82.35441,694092,medium
Town_06524,India,15.97806,75.18136,378257,medium
Town_06525,India,13.04583,94.23929,90794,small
Town_06526,India,26.44007,71.1686,50400,small
Town_06527,India,20.84631,87.99425,82816,small
Town_06528,India,8.88657,94.17457,80157,small
Town_06529,India,10.28799,75.52445,889497,medium
Town_06530,India,12.4268,78.47803,3638536,large
Town_06531,India,28.14653,83.62239,83624,small
Town_06532,India,33.01502,95.89179,78051,small
Town_06533,India,10.44485,81.63098,66095,small
Town_06534,India,8.69407,86.84706,73892,small
Town_06535,India,27.07214,77.83707,72067,small
Town_06536,India,14.77565,84.77024,495436,medium
Town_06537,India,26.11546,68.65131,82999,small
Town_06538,India,22.65149,80.16729,42012,small
Town_06539,India,27.25031,87.72406,420581,medium
Town_06540,India,27.90177,75.8436,194965,medium
Town_06541,India,31.01337,75.60395,77038,small
Town_06542,India,12.41049,85.3603,59327,small
Town_06543,India,21.94073,71.55255,47044,small
Town_06544,India,14.98765,91.04763,91161,small
Town_06545,India,22.28534,83.65526,23948,small
Town_06546,India,27.48367,83.55571,166425,medium
Town_06547,India,33.39384,71.52224,14179636,large
Town_06548,India,28.75566,73.20682,29646,small
Town_06549,India,32.25155,86.75459,99898,small
Town_06550,India,10.3867,97.02227,327450,medium
Town_06551,India,18.87672,95.61411,98388,small
Town_06552,India,16.33213,86.94893,72083,small
Town_06553,India,10.19016,92.79694,72077,small
Town_06554,India,23.93596,73.6053,719298,medium
Town_06555,India,13.114,91.99077,348928,medium
Town_06556,India,28.57269,87.09804,62695,small
Town_06557,India,23.12573,92.6448,16411630,large
Town_06558,India,16.38774,72.74121,31137,small
Town_06559,India,28.96582,93.70666,45083,small
Town_06560,India,34.4154,95.87456,640836,medium
Town_06561,India,30.65298,83.9275,73985,small
Town_06562,India,26.74394,85.32988,356768,medium
Town_06563,India,23.56196,74.84496,24303,small
Town_06564,India,33.04782,82.54545,39837,small
Town_06565,India,22.13884,95.4873,74770,small
Town_06566,India,18.89964,81.89528,983986,medium
Town_06567,India,25.8899,69.86938,58445,small
Town_06568,India,30.9508,80.27891,44976,small
Town_06569,India,15.34794,81.36549,72860,small
Town_06570,India,30.45442,72.8341,61096,small
Town_06571,India,29.16297,72.32312,7283357,large
Town_06572,India,13.66198,69.57652,741206,medium
Town_06573,India,24.9679,96.83814,49746,small
Town_06574,India,13.93495,94.08021,745865,medium
Town_06575,India,14.77804,78.67397,187449,medium
Town_06576,India,9.86342,86.6079,62107,small
Town_06577,India,29.29431,87.61658,23645,small
Town_06578,India,22.54827,91.08581,615634,medium
Town_06579,India,25.60378,94.14149,49582,small
Town_06580,India,11.43547,74.43246,78487,small
Town_06581,India,13.39641,95.30171,7322803,large
Town_06582,India,13.59228,97.18586,23567,small
Town_06583,India,22.38785,96.5055,442135,medium
Town_06584,India,15.14462,70.22765,23475,small
Town_06585,India,20.40137,90.77111,135955,medium
Town_06586,India,17.87334,77.47507,982331,medium
Town_06587,India,34.40261,69.15384,32541,small
Town_06588,India,25.207,79.30146,11929373,large
Town_06589,India,22.34986,94.65903,779744,medium
Town_06590,India,25.69315,80.48051,55419,small
Town_06591,India,23.47066,73.43389,71754,small
Town_06592,India,34.97975,72.84172,95463,small
Town_06593,India,29.86981,68.82116,422532,medium
Town_06594,India,32.38637,89.55494,30769,small
Town_06595,India,9.87817,88.51631,1712746,large
Town_06596,India,10.97021,94.51795,34052,small
Town_06597,India,15.06169,80.7945,468135,medium
Town_06598,India,18.90427,74.02569,13728552,large
Town_06599,India,8.66378,84.96494,79953,small
Town_06600,India,19.96118,86.89038,90462,small
Town_06601,India,26.95416,96.85647,16109667,large
Town_06602,India,25.49331,89.15533,72029,small
Town_06603,India,11.14062,72.18416,725720,medium
Town_06604,India,24.08852,75.35849,40609,small
Town_06605,India,8.923,90.86295,66017,small
Town_06606,India,10.87652,81.43268,94488,small
Town_06607,India,34.32458,93.70876,9903284,large
Town_06608,India,20.26661,90.38509,761991,medium
Town_06609,India,28.92663,90.90759,52225,small
Town_06610,India,22.43889,82.75466,61994,small
Town_06611,India,13.22216,68.82488,85270,small
Town_06612,India,20.474,84.86207,857405,medium
Town_06613,India,31.79381,79.25132,83161,small
Town_06614,India,21.80798,96.43975,98729,small
Town_06615,India,22.11507,81.61811,180625,medium
Town_06616,India,13.01278,71.15639,962543,medium
Town_06617,India,21.56334,83.18358,43187,small
Town_06618,India,29.96404,79.93904,17097395,large
Town_06619,India,22.47763,89.98512,77922,small
Town_06620,India,28.83481,69.95447,601554,medium
Town_06621,India,26.49319,70.21249,73761,small
Town_06622,India,13.19859,93.21956,63197,small
Town_06623,India,35.43242,79.2725,58107,small
Town_06624,India,23.42611,74.66495,285795,medium
Town_06625,India,25.85867,89.72602,6108881,large
Town_06626,India,11.63983,68.9866,24575,small
Town_06627,India,35.34437,95.00898,141405,medium
Town_06628,India,20.21682,78.01686,23144,small
Town_06629,India,16.97851,80.93051,994219,medium
Town_06630,India,32.00326,81.24188,74962,small
Town_06631,India,12.7089,80.48931,39277,small
Town_06632,India,17.6671,91.1476,221225,medium
Town_06633,India,24.34067,90.25686,53542,small
Town_06634,India,27.49726,71.16077,78108,small
Town_06635,India,18.02432,73.49213,198094,medium
Town_06636,India,24.12543,76.58074,55366,small
Town_06637,India,34.16477,91.08853,272772,medium
Town_06638,India,20.43119,91.18888,3572627,large
Town_06639,India,30.61132,83.11774,714695,medium
Town_06640,India,34.79644,93.69862,22482,small
Town_06641,India,34.74234,89.97198,5239400,large
Town_06642,India,10.4853,69.4657,965716,medium
Town_06643,India,23.18208,89.19823,28837,small
Town_06644,India,12.8556,74.18147,7354358,large
Town_06645,India,22.40247,68.5555,248218,medium
Town_06646,India,31.60201,74.90685,35623,small
Town_06647,India,16.68984,94.58364,92058,small
Town_06648,India,19.20125,84.54506,652009,medium
Town_06649,India,25.68226,90.45304,211594,medium
Town_06650,India,31.24483,79.79252,20238,small
Town_06651,India,14.91774,69.26024,319129,medium
Town_06652,India,33.90289,81.91473,911343,medium
Town_06653,India,22.82455,87.23525,152270,medium
Town_06654,India,15.36822,71.72863,74868,small
Town_06655,India,21.53147,87.03903,415519,medium
Town_06656,India,31.24559,78.57596,235754,medium
Town_06657,India,8.91123,84.87728,70654,small
Town_06658,India,28.48849,68.43628,44770,small
Town_06659,India,11.84589,91.29437,44701,small
Town_06660,India,11.2335,92.22597,65453,small
Town_06661,India,24.89079,78.73197,807518,medium
Town_06662,India,32.76624,74.24551,438613,medium
Town_06663,India,21.51591,88.004,187838,medium
Town_06664,India,9.45214,73.1341,78523,small
Town_06665,India,13.27205,72.33726,58299,small
Town_06666,India,29.50684,87.48605,83383,small
Town_06667,India,16.19008,85.03255,328104,medium
Town_06668,India,25.72139,71.81064,26256,small
Town_06669,India,11.63096,88.42133,28421,small
Town_06670,India,9.99339,70.80152,1203066,large
Town_06671,India,22.69379,92.13757,679322,medium
Town_06672,India,33.29866,73.43925,38752,small
Town_06673,India,21.029,71.24061,36156,small
Town_06674,India,22.10714,79.52969,650600,medium
Town_06675,India,19.45824,72.18334,24941,small
Town_06676,India,11.77257,94.30009,29498,small
Town_06677,India,24.31451,88.85437,83766,small
Town_06678,India,28.45682,86.63609,11678241,large
Town_06679,India,27.85698,74.21943,21468,small
Town_06680,India,8.731,96.95359,947056,medium
